"","species_label","species","family","Tag","growth_form","mesh_size","diameter_class","diameter_1.size_cm","diameter_2.size_cm","diameter_3.size_cm","Bark.thickness_1._mm","Bark.thickness_2._mm","Bark.thickness_3._mm","Bark.thickness_4_mm","length_cm","Wet_weight_of_wood_block_g","Wet_weight_of_small_pieces_of_wood_g","Volume_of_wet_small_pieces.g","Dry_weight_of_small_wood_blocks_g","Dry_volume_of_small_wood_blocks.g","av_bark_thickness","density","av_wd_diameter","wd_under_bark","bark_wd_ratio","initial_mass","Carbon_wood","Carbon_bark","cellulose_wood","cellulose_bark","Nitrogen_wood","Nitrogen_bark","hemicellulose_wood","hemicellulose_bark","Tannins_wood","Tannins_bark","ADL_wood","ADL_bark","Calcium_wood","Calcium_bark","Potassium_wood","Potassium_bark","magesium_wood","magesium_bark","Manganese_wood","Manganese_bark","Phosphorous_wood","Phosphorous_bark","sugars_wood","sugars_bark","Silicon_wood","Silicon_bark","mean_density","density_class","block","Harvest","Time_months","incubation_time","log_fresh_weight","wood_weight","disck_fresh_weight","disk_fresh_volume","disck_dry_weight","disck_dry_volume","Bark_fresh_mass_at_harvest","Bark_fresh_volume_at_harvest","Dry_bark_mass_at_harvest","Dry_bark_volume_at_harvest","bark_mass_fresh","f_wood_mass","f_bark_mass","final_mass","per_ml","W_D_prop"
"909","1","Senegalia pruinescens",NA,"L0111","Lianas","Invertebrates access","2.5 cm",3.2,3.1,3.1,2.95,1.2,1.1,2.03,20,76.02,8.26,17.41,6.68,16.04,1.82,0.41645885286783,3.1,2.918,1.24742974640164,61.4786440677966,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"915","1","Senegalia pruinescens",NA,"L0120","Lianas","Invertebrates blocked","2.5 cm",2.8,2.9,2.9,2.31,2.06,2.72,2.74,20,66.81,6.91,13.72,6.03,12.96,2.4575,0.465277777777778,2.9,2.65425,1.85174719789018,58.3016353111433,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","1","4","24 months","24",55.65,27.33,4.185,8.71,1.3265,7.47,10.03,9.71,7.975,8.885,28.43,8.66266308243728,22.605109670987,17.6391218637993,69.7450650060447,22.5939552915653
"917","1","Senegalia pruinescens",NA,"L0132","Lianas","Invertebrates blocked","2.5 cm",3.1,3.2,3.1,2.91,2.28,2.07,2.44,20.5,88.27,9.06,16.48,7.61,14.51,2.425,0.524465885596141,3.16666666666667,2.92416666666667,1.65859219150755,74.1429028697572,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","4","24 months","24",81.88,35.2,5.135,11.74,1.96,10.765,9.995,11.91,6.645,4.81,46.79,13.4356377799416,31.1075087543772,31.2531256085686,57.8474481050879,31.0967644651842
"921","1","Senegalia pruinescens",NA,"L0173","Lianas","Invertebrates access","5.0 cm",4.5,4.5,5,2.86,2.43,3.73,2.79,19.5,312.46,30.3,37.97,20.97,34.97,2.9525,0.599656848727481,4.66666666666667,4.37141666666667,1.35082067216959,216.247069306931,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","3","4","24 months","24",87.43,48.72,10.435,16.725,5.255,13.67,13.165,17.21,4.575,0,38.82,24.5350838524197,13.4904291682491,44.0291950167705,79.6394026712669,13.4800215886354
"924","1","Senegalia pruinescens",NA,"L0175","Lianas","Invertebrates access","5.0 cm",4,4.2,4.2,3.19,2.6,2.8,3.73,20.5,213.57,22.4,30.58,16.71,28.3,3.08,0.590459363957597,4.2,3.892,1.58273381294964,159.31940625,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"926","1","Senegalia pruinescens",NA,"L0177","Lianas","Invertebrates access","5.0 cm",3.5,3.5,3.6,2.37,2.12,2.61,2.43,20.5,111.17,11.18,20.85,8.8,19.24,2.3825,0.457380457380457,3.53333333333333,3.29508333333333,1.44609392782175,87.504114490161,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"930","1","Senegalia pruinescens",NA,"L0168","Lianas","Invertebrates blocked","5.0 cm",4.2,4.2,4,2.94,3.26,2.86,2.88,20.5,219.95,23.51,29.38,16.74,26.74,2.985,0.62602842183994,4.13333333333333,3.83483333333333,1.55678212873223,156.612632922161,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","2","4","24 months","24",111.8,65.79,10.13,25.535,2.1,20.37,7.815,10.69,4.605,8.615,46.12,13.6385982230997,27.1762763915547,23.1767028627838,85.20125584358,27.1655431783728
"931","1","Senegalia pruinescens",NA,"L0170","Lianas","Invertebrates blocked","5.0 cm",4.1,4.1,4,2.51,2.87,3.16,2.84,19.5,164.74,19.99,33.35,14.09,31.57,2.845,0.446309787773202,4.06666666666667,3.78216666666667,1.5044286784471,116.117388694347,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","1","4","24 months","24",111.93,49.23,6.665,25.02,4.24,22.69,17.69,17.815,12.68,15.795,62.81,31.3181095273818,45.0215262860373,71.2052813203301,38.678192714304,45.0112069819621
"934","1","Senegalia pruinescens",NA,"L0178","Lianas","Invertebrates blocked","5.0 cm",4.5,4.4,4.3,2.62,2.7,2.77,3.23,20,163.04,17.24,31.24,13.73,28.74,2.83,0.477731384829506,4.36666666666667,4.08366666666667,1.38600930536283,129.8456612529,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","4","24 months","24",121.26,53.72,3.91,17.935,2.58,15.675,13.745,11.195,7.22,0,67.65,35.4469565217391,35.5353219352492,80.0129923273657,38.3783858811235,35.525039823582
"936","1","Senegalia pruinescens",NA,"L0156","Lianas","Invertebrates blocked","5.0 cm",4.6,4.6,4.6,2.96,2.38,4.13,3.75,20,266.18,36.21,46.27,24.22,39.54,3.305,0.61254425897825,4.6,4.2695,1.5481906546434,178.04141397404,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","3","4","24 months","24",180.47,81.2,10.22,23.475,3.67,19.775,27.705,0,15.545,0,99.38,29.158904109589,55.7611297599711,64.8067416829746,63.6001870371442,55.7507868115543
"948","1","Senegalia pruinescens",NA,"L0165","Lianas","Invertebrates access","5.0 cm",4.4,4.5,4.5,3.53,3.37,3.44,3.05,20,271.27,28.47,33.44,18.64,29.88,3.3475,0.623828647925033,4.5,4.16525,1.60734649780926,177.607053038286,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","1","4","24 months","24",26.35,4.8,0.805,1.29,0.4335,4.77,8.165,7.685,4.105,5.54,21.66,2.58484472049689,10.8896876913656,14.1897204968944,92.0106097960898,10.8758189870211
"953","1","Senegalia pruinescens",NA,"L0118","Lianas","Invertebrates blocked","2.5 cm",3,3.1,3,2.22,1.92,2.38,2.22,19.5,76.77,7.87,14.57,6.8,13.84,2.185,0.491329479768786,3.06666666666667,2.84816666666667,1.53432032301481,66.3324015247776,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","3","4","24 months","24",92.35,52.26,7.185,12.31,1.96,10.165,10.79,10.435,6.785,8.61,40.2,14.2560334029228,25.2786839666358,25.1922059846903,62.0212665219424,25.2679825092445
"955","1","Senegalia pruinescens",NA,"L0110","Lianas","Invertebrates blocked","2.5 cm",2.9,2.9,2.8,1.76,2.08,2.21,1.83,19.5,63.56,6.9,14.31,5.59,12.9,1.97,0.433333333333333,2.86666666666667,2.66966666666667,1.4758396803596,51.4928115942029,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","2","4","24 months","24",47.1,22.3,4.365,8.575,1.4,6.23,7.92,10.95,5.6,9.885,24.91,7.15234822451317,17.6131313131313,15.106529209622,70.6628386721794,17.6017331709148
"961","7","Ventilago leiocarpa",NA,"L3830","Lianas","Invertebrates blocked","2.5 cm",2.4,2.4,2.3,1.32,1.12,1.25,1.48,19.5,51.55,6.27,10.96,5.29,9.91,1.2925,0.53380423814329,2.36666666666667,2.23741666666667,1.15535029237588,43.4927432216906,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","2","4","24 months","24",44.48,31.73,4.64,7.965,1.425,6.125,4.36,7.395,2.59,6.66,12.86,9.74466594827586,7.6393119266055,13.6603448275862,68.5916688263215,7.62828572416274
"965","7","Ventilago leiocarpa",NA,"L3804","Lianas","Invertebrates blocked","2.5 cm",2.1,2.2,2.1,1.27,1.14,1.11,1.38,20,40.83,4.98,8.63,4.12,8.39,1.225,0.491060786650775,2.16666666666667,2.04416666666667,1.19853240929474,33.7790361445783,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","1","4","24 months","24",47.64,34.98,4.155,6.89,1.33,6.115,3.275,4.525,2,3.555,12.77,11.1969675090253,7.79847328244275,15.2493862815884,54.8554724406012,7.78758018348609
"972","7","Ventilago leiocarpa",NA,"L3812","Lianas","Invertebrates blocked","2.5 cm",2,2,2,1.14,1.11,1.22,0.89,20,43.31,4.91,7.65,4.16,7.11,1.09,0.585091420534459,2,1.891,1.15282919090428,36.6944195519348,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","4","4","24 months","24",42.85,27.56,4.085,4.5,1.06,3.14,3.41,0,3.005,0,15.4,7.15143206854345,13.5709677419355,11.1189718482252,69.6984664589444,13.5595694206057
"974","7","Ventilago leiocarpa",NA,"L3820","Lianas","Invertebrates blocked","2.5 cm",2.2,2.1,2.1,1.39,1.18,1.21,1.01,20,45.06,4.74,8.31,3.99,10.6,1.1975,0.376415094339623,2.1,1.98025,1.20944325211463,37.930253164557,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","3","4","24 months","24",43.62,30.79,5.11,8.81,1.495,6.895,3.625,2.44,2.645,0,12.94,9.00803326810176,9.44173793103448,12.7616242661448,66.3550248115148,9.43062781080042
"975","7","Ventilago leiocarpa",NA,"L3878","Lianas","Invertebrates blocked","5.0 cm",3.9,3.7,3.8,2.06,2.06,2.01,1.86,19.5,144.92,15.07,25.48,10.44,22.52,1.9975,0.463587921847247,3.73333333333333,3.53358333333333,1.13058038346343,100.395806237558,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","4","4","24 months","24",174.48,139.21,13.98,17.15,4.475,14.95,7.865,0,3.475,0,35.38,44.5611409155937,15.6319771137953,55.8510729613734,44.3691175414063,15.6217527030241
"980","7","Ventilago leiocarpa",NA,"L3866","Lianas","Invertebrates blocked","5.0 cm",3.5,3.8,3.5,3.34,3.35,3.39,2.55,20,154.2,15.09,22.75,8.52,19.9,3.1575,0.428140703517588,3.7,3.38425,1.86599689739233,87.0632206759443,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","1","4","24 months","24",130.16,91.84,18.765,28.05,3.13655,24.875,9.85,0,6.085,0,38.43,15.3509593391953,23.7407664974619,21.7561070077272,75.0111392172075,23.7301150723764
"986","7","Ventilago leiocarpa",NA,"L3809","Lianas","Invertebrates access","2.5 cm",2.6,2.6,2.5,1.8,1.41,1.95,1.96,20,61.1,6.46,11.82,4.99,10.6,1.78,0.470754716981132,2.56666666666667,2.38866666666667,1.49037119732068,47.196439628483,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","3","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"987","7","Ventilago leiocarpa",NA,"L3801","Lianas","Invertebrates access","2.5 cm",2.5,2.5,2.5,1.67,1.35,1.69,1.9,20,53.54,6.36,11.85,5.22,11.05,1.6525,0.472398190045249,2.5,2.33475,1.41556911874933,43.9432075471698,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","1","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"990","7","Ventilago leiocarpa",NA,"L3807","Lianas","Invertebrates access","2.5 cm",3.1,3.2,3.1,1.49,1.62,1.7,1.61,19.5,100,10.71,17.17,6.69,15.73,1.605,0.425301970756516,3.16666666666667,3.00616666666667,1.06780506736153,62.4649859943978,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1001","7","Ventilago leiocarpa",NA,"L3868","Lianas","Invertebrates blocked","5.0 cm",3.7,3.7,3.7,2.73,2.66,2.89,2.41,20,147.88,19.86,28.02,12.59,25.19,2.6725,0.499801508535133,3.7,3.43275,1.55706066564708,93.7466868076536,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","3","4","24 months","24",160.5,111.16,15.435,18.675,4.44,16.535,14.51,0,8.06,0,49.45,31.9760544217687,27.4684355616816,46.1690962099125,50.751223555622,27.4581228276629
"1004","7","Ventilago leiocarpa",NA,"L3880","Lianas","Invertebrates blocked","5.0 cm",3.5,3.6,3.5,2.19,2.22,1.61,2.16,19,104.33,12.89,23.02,9.95,21.14,2.045,0.470671712393567,3.56666666666667,3.36216666666667,1.21647746988549,80.5340186190845,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","2","4","24 months","24",138.95,99.79,15.235,17.77,4.165,16.025,12.155,12.075,4.935,10.115,39.27,27.280955037742,15.9438461538461,37.9866590088612,52.831536709309,15.9334795977639
"1008","7","Ventilago leiocarpa",NA,"L3877","Lianas","Invertebrates access","5.0 cm",5.2,5.2,5.2,1.58,1.63,1.54,1.65,20,358.39,42.47,50.63,30.77,47.52,1.6,0.647516835016835,5.2,5.04,0.634920634920635,259.657647751354,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","3","4","24 months","24",160.26,151.11,15.81,11.585,7.745,17.45,3.235,2.25,1.17,0,9.26,74.0257400379507,3.349057187017,78.5081404174573,69.7647494316686,3.3389220988707
"1009","7","Ventilago leiocarpa",NA,"L3869","Lianas","Invertebrates access","5.0 cm",4.8,4.6,4.6,1.74,1.32,1.45,1.76,20,253.44,26.26,27.48,21.07,34.8,1.5675,0.605459770114943,4.6,4.44325,0.705564620491757,203.350373191165,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","1","4","24 months","24",4.53,4.54,1.195,2.84,0.9635,1.355,0.1,0,0.1,0,0.1,3.66049372384937,0.1,3.6524309623431,98.2038729976121,0.0872681280847863
"1011","7","Ventilago leiocarpa",NA,"L3853","Lianas","Invertebrates access","5.0 cm",4.9,4.9,4.9,2.4,2.54,2.46,2.26,20,287.94,26.66,39.01,18.22,36.06,2.415,0.505268996117582,4.9,4.6585,1.03681442524418,196.784201050263,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100,-0.91
"1016","7","Ventilago leiocarpa",NA,"L3851","Lianas","Invertebrates access","5.0 cm",4.3,4.3,4.5,2.02,2.04,2.32,1.92,21,213.67,25.88,36.76,18.87,33.73,2.075,0.559442632671213,4.36666666666667,4.15916666666667,0.997796032859147,155.794161514683,47.95,43.95,46.335,28.94,0.067675,0.14605,21.07,13.075,0.0675,0.175,22.275,30.065,13.845,50.36,4.6725,8.965,0.6425,1.465,16.825,25.25,0.9,1.59,0.2225,0.33,0.515,1.655,0.49146645589703," high","2","4","24 months","24",105.45,105.46,10.38,12.21,5.475,12.25,0.1,0,0.1,0,0.1,55.6255780346821,0.1,55.6203034682081,64.2988524554137,0.0898202265872408
"1035","5","Celastrus sp1",NA,"L1202","Lianas","Invertebrates blocked","2.5 cm",2.8,2.7,2.7,0.89,1.32,1.36,1.23,19.5,65.65,7.97,13.67,6.65,13.02,1.2,0.510752688172043,2.7,2.58,0.930232558139535,54.7769761606023,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","2","4","24 months","24",50.67,34.77,5.23,11.97,2.595,10.505,5.715,16.24,4.03,0,16.01,17.2520363288719,11.2896412948381,25.1412332695985,54.1025536059418,11.2790616531188
"1036","5","Celastrus sp1",NA,"L1230","Lianas","Invertebrates blocked","2.5 cm",2.4,2.4,2.8,0.64,0.32,1.16,0.63,21,61.49,6.8,11.47,5.21,11.09,0.6875,0.469792605951308,2.53333333333333,2.46458333333333,0.557903634826712,47.1121911764706,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","4","4","24 months","24",89.53,61.1,6.585,7.5,1.46,6.2,8.445,3.535,0.1,0,28.54,13.5468488990129,0.337951450562463,19.8502353834472,57.8660323628481,0.32721327151621
"1040","5","Celastrus sp1",NA,"L1258","Lianas","Invertebrates blocked","5.0 cm",3.5,3.7,3.4,3.39,1.89,1.48,1.16,20,112.85,11.79,18.76,7.85,17.56,1.98,0.447038724373576,3.6,3.402,1.16402116402116,75.1376166242578,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","4","4","24 months","24",108.37,68.35,9.74,14.49,3.13,12.175,8.575,5.36,0.1,0,40.13,21.9646303901437,0.46798833819242,34.8252669404517,53.651355332971,0.457533060784042
"1042","5","Celastrus sp1",NA,"L1262","Lianas","Invertebrates blocked","5.0 cm",3.1,3.1,3.3,1.33,0.6,1.69,1.43,20.5,99.52,9.76,15.04,6.18,14.11,1.2625,0.437987243090007,3.16666666666667,3.04041666666667,0.83047827874469,63.015737704918,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","2","4","24 months","24",93.77,58.49,7.765,10.575,2.445,9.06,9.845,17.555,4.435,16.115,35.39,18.417005795235,15.9425749111224,29.5257759175789,53.1453935271878,15.9320319346955
"1043","5","Celastrus sp1",NA,"L1264","Lianas","Invertebrates blocked","5.0 cm",3.4,3.4,3.6,2.58,1.39,1.64,1.46,20,102.37,10.81,9.92,8.82,19.55,1.7675,0.451150895140665,3.46666666666667,3.28991666666667,1.07449530129942,83.5248288621647,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","1","4","24 months","24",120.39,77.47,10.945,14.01,3.4745,11.635,11.66,22.215,5.185,20.18,43.03,24.5929205116492,19.1346955403087,38.2179127455459,54.2436503418471,19.1242889192246
"1049","5","Celastrus sp1",NA,"L1276","Lianas","Invertebrates blocked","5.0 cm",2.8,3.1,3.1,1.13,1.51,1.65,1.34,20.5,91.41,13.85,19.19,9.1,17.65,1.4075,0.515580736543909,3.1,2.95925,0.951254540846498,60.06,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","3","4","24 months","24",76.44,44.34,6.525,9.945,1.93,7.855,7.7,7.715,3.275,6.87,32.21,13.1151264367816,13.6997077922078,22.6098390804598,62.3545802856148,13.6889453138552
"1055","5","Celastrus sp1",NA,"L1228","Lianas","Invertebrates blocked","2.5 cm",2.8,3,3.1,1.05,0.82,0.95,1.08,20,84.07,1.45,13.1,5.75,12.88,0.975,0.446428571428571,3.03333333333333,2.93583333333333,0.664206642066421,333.381034482759,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","3","4","24 months","24",92.12,57.48,9.72,13.55,2.78,10.77,10.705,0,4.75,0,34.75,16.4397530864197,15.4191966370855,26.3470781893004,92.0970074886899,15.4085883554436
"1056","5","Celastrus sp1",NA,"L1216","Lianas","Invertebrates blocked","2.5 cm",3,2.9,3,1.57,1.64,1.06,1.15,20,76.44,9.05,15.33,6.57,14.6,1.355,0.45,2.93333333333333,2.79783333333333,0.968606659915411,55.4929060773481,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","1","4","24 months","24",96.43,54.21,7.525,5.705,1.921,7.88,11.665,0,4.175,0,42.33,13.8388584717608,15.1502571795971,24.6168810631229,55.6395892678408,15.1395345766439
"1065","5","Celastrus sp1",NA,"L1209","Lianas","Invertebrates access","2.5 cm",2.9,2.7,2.5,1.17,1.17,1.02,1.26,20,62.08,5.58,10.19,4.79,10.24,1.155,0.4677734375,2.63333333333333,2.51783333333333,0.917455484212617,53.2908960573477,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","4","4","24 months","24",24.15,14.34,3.92,4.4,1.735,3.685,2.68,4.87,2.197,4.395,9.92,6.34691326530612,8.13217910447761,10.6888392857143,79.9424665815119,8.12060353544397
"1067","5","Celastrus sp1",NA,"L1231","Lianas","Invertebrates access","2.5 cm",3.3,2.9,3,1.09,1.53,1.39,1.35,20,100.89,9.77,15.76,6.77,14.77,1.34,0.458361543669601,2.93333333333333,2.79933333333333,0.957370802572041,69.9104708290686,45.675,45.35,39.36,27.86,0.085725,0.1139,22.2025,13.355,0.1,0.185,19.3575,29.565,29.185,49.91,5.0425,6.27,1.04,1.165,8.825,16.65,0.9725,0.625,0.3675,0.3,0.63,1.295,0.447579903650769," low","1","4","24 months","24",20.76,0.01,0.1,0,0.1,0,4.765,8.445,3.529,0,20.86,0.01,15.4490954879328,20.76,70.3048774327979,14.4390954879328
