date,Tag,log_fresh_weight,wood_weight,subsection,disk_fresh_weight,disk_fresh_volume,disk_dry_weight,disk_dry_volume,Bark_fresh_mass_at_harvest,Bark_fresh_volume_at_harvest,Dry_bark_mass_at_harvest,Dry_bark_volume_at_harvest,Harvest,Time_months,incubation_time,block
12/1/2023,T1156,141.68,0,2,15.94,21.64,5.42,19.18,0,0,0,0,3,18 months,18,3
12/1/2023,L0974,192.72,0,1,19.01,27.1,10.02,24.75,0,0,0,0,3,18 months,18,3
12/1/2023,L0974,192.72,0,2,19.46,26.83,10,24.52,0,0,0,0,3,18 months,18,3
12/1/2023,L2968,51.92,0,1,2.15,3.12,1.04,2.74,0,0,0,0,3,18 months,18,3
12/1/2023,L2968,51.92,0,2,2.32,3.51,1.08,3.66,0,0,0,0,3,18 months,18,3
12/1/2023,T0010,10.15,0,1,2.39,6.33,1.52,5.5,0,0,0,0,3,18 months,18,3
12/1/2023,T0010,10.15,0,2,2.45,7.15,1.36,5.72,0,0,0,0,3,18 months,18,3
12/1/2023,T0158,76.53,0,1,8.51,16.28,4.35,14.67,0,0,0,0,3,18 months,18,3
12/1/2023,T0158,76.53,0,2,10.74,18.42,4.94,15.07,0,0,0,0,3,18 months,18,3
12/1/2023,T0760,129,0,1,11.35,21.09,3.28,14.67,0,0,0,0,3,18 months,18,3
12/1/2023,T0760,129,0,2,9.14,14.37,2.88,14.7,0,0,0,0,3,18 months,18,3
12/1/2023,T0382,144.94,0,1,16.97,28.22,10.54,26.56,0,0,0,0,3,18 months,18,3
12/1/2023,T0382,144.94,0,2,12.67,21.09,7.51,19.47,0,0,0,0,3,18 months,18,3
12/1/2023,T0262,83.99,0,1,9.03,16.63,4.8,14.41,0,0,0,0,3,18 months,18,3
12/1/2023,T0262,83.99,0,2,9,17.4,4.87,4.84,0,0,0,0,3,18 months,18,3
12/1/2023,L1080,130.45,0,1,14.05,21.03,6.3,15,0,0,0,0,3,18 months,18,3
12/1/2023,L1080,130.45,0,2,12.93,18.64,5.43,13.39,0,0,0,0,3,18 months,18,3
12/1/2023,L0460,93.58,0,1,3.92,12.47,2.43,9.06,0,0,0,0,3,18 months,18,3
12/1/2023,L0460,93.58,0,2,3.7,11.82,2.29,8.59,0,0,0,0,3,18 months,18,3
12/1/2023,T0552,71.19,0,1,7.57,9.88,5.99,9.36,0,0,0,0,3,18 months,18,3
12/1/2023,T0552,71.19,0,2,8.06,10.54,6.51,9.74,0,0,0,0,3,18 months,18,3
12/1/2023,L0876,7.99,0,1,3.51,6.1,2.23,5.14,0,0,0,0,3,18 months,18,3
12/1/2023,L0876,7.99,0,2,2.75,4.43,1.76,3.37,0,0,0,0,3,18 months,18,3
12/1/2023,T0066,116.14,0,1,13.39,24.15,5.2,18.32,0,0,0,0,3,18 months,18,3
12/1/2023,T0066,116.14,0,2,11.56,21.42,5.29,18.6,0,0,0,0,3,18 months,18,3
12/1/2023,L1252,109.73,0,1,14.3,28.56,7.13,24.76,0,0,0,0,3,18 months,18,3
12/1/2023,L1252,109.73,0,2,12.57,25.06,6.59,22.06,0,0,0,0,3,18 months,18,3
12/1/2023,L0162,173.17,0,1,6.11,22.64,3.24,18.62,0,0,0,0,3,18 months,18,3
12/1/2023,L0162,173.17,0,2,7.05,25.94,4.05,21.8,0,0,0,0,3,18 months,18,3
12/1/2023,L3912,52.68,0,1,5.8,14.24,3.07,10.19,0,0,0,0,3,18 months,18,3
12/1/2023,L3912,52.68,0,2,8.22,18.07,3.91,13.79,0,0,0,0,3,18 months,18,3
12/1/2023,L2924,48.01,0,1,5.26,7.22,2.6,6.83,0,0,0,0,3,18 months,18,3
12/1/2023,L2924,48.01,0,2,3.9,5.3,1.35,4.81,0,0,0,0,3,18 months,18,3
12/1/2023,T0326,49.71,0,1,6.59,18.84,3.6,16.4,0,0,0,0,3,18 months,18,3
12/1/2023,T0326,49.71,0,2,4,14.73,2.39,12.19,0,0,0,0,3,18 months,18,3
12/1/2023,T0706,66.37,0,1,7.88,12.32,2.6,10.45,0,0,0,0,3,18 months,18,3
12/1/2023,T0706,66.37,0,2,7.45,10.63,2.57,9.06,0,0,0,0,3,18 months,18,3
12/1/2023,L1002,73.88,0,1,6.94,11.02,3.35,8.26,0,0,0,0,3,18 months,18,3
12/1/2023,L1002,73.88,0,2,9.46,13.01,4.22,9.06,0,0,0,0,3,18 months,18,3
12/1/2023,L4078,104.7,0,1,9.09,21.87,5.79,18.45,0,0,0,0,3,18 months,18,3
12/1/2023,L4078,104.7,0,2,7.64,19.36,5.16,14.2,0,0,0,0,3,18 months,18,3
12/1/2023,T0202,59.64,0,1,6.63,13.78,3.19,11.75,0,0,0,0,3,18 months,18,3
12/1/2023,T0202,59.64,0,2,5.32,12.4,2.94,10.65,0,0,0,0,3,18 months,18,3
12/1/2023,T0818,77.05,0,1,9.17,24.21,4.84,21.57,0,0,0,0,3,18 months,18,3
12/1/2023,T0818,77.05,0,2,8.28,20.33,4.52,18.39,0,0,0,0,3,18 months,18,3
12/1/2023,T1030,128.84,0,1,15.36,20.26,5.65,18.22,0,0,0,0,3,18 months,18,3
12/1/2023,T1030,128.84,0,2,14.29,19.58,5.64,17.75,0,0,0,0,3,18 months,18,3
12/1/2023,L4120,24.29,0,1,2.14,6.24,1.21,2.77,0,0,0,0,3,18 months,18,3
12/1/2023,L4120,24.29,0,2,2.73,7.05,1.74,4.29,0,0,0,0,3,18 months,18,3
12/1/2023,T0610,27.66,0,1,2.44,6.8,1.83,5.68,0,0,0,0,3,18 months,18,3
12/1/2023,T0610,27.66,0,2,3.22,7.43,2.29,6.48,0,0,0,0,3,18 months,18,3
12/1/2023,L4520,52.28,0,1,1.87,3.84,0.59,3.12,0,0,0,0,3,18 months,18,3
12/1/2023,L4520,52.28,0,2,3.03,4.79,1.04,2.76,0,0,0,0,3,18 months,18,3
12/1/2023,T0508,66.29,0,1,6.94,8.86,3.51,7.82,0,0,0,0,3,18 months,18,3
12/1/2023,T0508,66.29,0,2,7.12,8.83,3.94,8.26,0,0,0,0,3,18 months,18,3
12/1/2023,L1218,80.66,0,1,14.24,18.19,4.05,14.38,0,0,0,0,3,18 months,18,3
12/1/2023,L1218,80.66,0,2,9.77,16.67,3.6,13.8,0,0,0,0,3,18 months,18,3
12/1/2023,T0112,80.88,0,1,7.84,11.86,3.2,10.76,0,0,0,0,3,18 months,18,3
12/1/2023,T0112,80.88,0,2,9.62,13.81,4.3,12.72,0,0,0,0,3,18 months,18,3
12/1/2023,L0108,53.12,0,1,1.65,8.25,1.17,7.26,0,0,0,0,3,18 months,18,3
12/1/2023,L0108,53.12,0,2,2.04,9.93,1.38,8.88,0,0,0,0,3,18 months,18,3
12/1/2023,L3870,178.65,0,1,17.47,22.77,6.08,19.69,0,0,0,0,3,18 months,18,3
12/1/2023,L3870,178.65,0,2,20.7,26.61,7.94,23.02,0,0,0,0,3,18 months,18,3
12/1/2023,T1106,25.32,0,1,2.71,5.75,0.9,3.51,0,0,0,0,3,18 months,18,3
12/1/2023,T1106,25.32,0,2,2.6,7.26,1.28,6.05,0,0,0,0,3,18 months,18,3
12/1/2023,L0804,21.23,0,1,2.15,5.05,1.47,3.87,0,0,0,0,3,18 months,18,3
12/1/2023,L0804,21.23,0,2,1.57,4.28,1.12,3.25,0,0,0,0,3,18 months,18,3
12/1/2023,L4018,27.99,0,1,2.64,4.81,1.24,4.19,0,0,0,0,3,18 months,18,3
12/1/2023,L4018,27.99,0,2,2.24,4.47,1.09,4.06,0,0,0,0,3,18 months,18,3
12/1/2023,T0418,52.32,0,1,7.24,9.41,3.75,8.48,0,0,0,0,3,18 months,18,3
12/1/2023,T0418,52.32,0,2,5.6,7.12,3.32,6.12,0,0,0,0,3,18 months,18,3
12/1/2023,L0902,42.26,0,1,3.44,8.41,2.51,7.54,0,0,0,0,3,18 months,18,3
12/1/2023,L0902,42.26,0,2,4.68,8.91,2.87,8.03,0,0,0,0,3,18 months,18,3
12/1/2023,L0432,39.86,0,1,3.86,8.57,2.4,6.99,0,0,0,0,3,18 months,18,3
12/1/2023,L0432,39.86,0,2,3.92,9.45,2.6,7.39,0,0,0,0,3,18 months,18,3
12/1/2023,T0678,263.61,0,1,33.89,60.31,20.91,54.97,0,0,0,0,3,18 months,18,3
12/1/2023,T0678,263.61,0,2,33.91,62.35,21.58,56.56,0,0,0,0,3,18 months,18,3
11/29/2023,T0876,182.71,0,1,24.56,58.52,12.39,49.78,0,0,0,0,3,18 months,18,2
11/29/2023,T0876,182.71,0,2,25.45,61.2,13.37,51.93,0,0,0,0,3,18 months,18,2
11/29/2023,T0602,22.45,0,1,2.24,4.39,1.08,3.48,0,0,0,0,3,18 months,18,2
11/29/2023,T0602,22.45,0,2,1.57,4.44,0.97,3.3,0,0,0,0,3,18 months,18,2
11/29/2023,T0076,6.24,0,1,3.76,12.77,2.56,8.8,0,0,0,0,3,18 months,18,2
11/29/2023,T0076,6.24,0,2,2.8,6.74,1.95,6.85,0,0,0,0,3,18 months,18,2
11/29/2023,L4526,30.51,0,1,0.65,3.65,0.38,2.4,0,0,0,0,3,18 months,18,2
11/29/2023,L4526,30.51,0,2,0.9,4.07,0.34,1.93,0,0,0,0,3,18 months,18,2
11/29/2023,L2980,15.71,0,1,2.21,5.76,0.91,3.15,0,0,0,0,3,18 months,18,2
11/29/2023,L2980,15.71,0,2,2.2,4.96,0.82,2.58,0,0,0,0,3,18 months,18,2
11/29/2023,T1118,25.24,0,1,4.58,7.02,1.58,5.93,0,0,0,0,3,18 months,18,2
11/29/2023,T1118,25.24,0,2,4.91,7.45,1.58,6,0,0,0,0,3,18 months,18,2
11/29/2023,L0478,107.21,0,1,12.01,20.34,4.89,16.11,0,0,0,0,3,18 months,18,2
11/29/2023,L0478,107.21,0,2,10.12,18.41,4.41,14.46,0,0,0,0,3,18 months,18,2
11/29/2023,T0018,31.78,0,1,0.99,4.84,0.45,4.11,0,0,0,0,3,18 months,18,2
11/29/2023,T0018,31.78,0,2,1.01,3.88,0.34,3.92,0,0,0,0,3,18 months,18,2
11/29/2023,L0920,68.87,0,1,5.19,7.94,2.87,7.09,0,0,0,0,3,18 months,18,2
11/29/2023,L0920,68.87,0,2,5.7,8.62,3.01,7.65,0,0,0,0,3,18 months,18,2
11/29/2023,L3832,11.24,0,1,1.73,8.08,1.19,6.62,0,0,0,0,3,18 months,18,2
11/29/2023,L3832,11.24,0,2,1.92,8.1,1.32,6.49,0,0,0,0,3,18 months,18,2
11/29/2023,L4054,80.11,0,1,4.3,12.55,1.9,6.3,0,0,0,0,3,18 months,18,2
11/29/2023,L4054,80.11,0,2,2.1,8.21,1.5,6.11,0,0,0,0,3,18 months,18,2
11/29/2023,L4124,10.51,0,1,1.39,5.84,0.78,4.39,0,0,0,0,3,18 months,18,2
11/29/2023,L4124,10.51,0,2,1.53,4.1,1.04,4.01,0,0,0,0,3,18 months,18,2
11/29/2023,T0930,44.66,0,1,5.59,9.45,2.96,8.17,0,0,0,0,3,18 months,18,2
11/29/2023,T0930,44.66,0,2,4.4,8.51,2.04,7.36,0,0,0,0,3,18 months,18,2
11/29/2023,T0432,81.05,0,1,7.41,13.1,5.66,11.9,0,0,0,0,3,18 months,18,2
11/29/2023,T0432,81.05,0,2,7.56,13.51,5.81,12.14,0,0,0,0,3,18 months,18,2
11/29/2023,T0762,81.06,0,1,10.34,18.27,4.77,16.17,0,0,0,0,3,18 months,18,2
11/29/2023,T0762,81.06,0,2,9.98,18.2,4.5,15.8,0,0,0,0,3,18 months,18,2
11/29/2023,L4590,60.11,0,1,1.24,5.17,1.17,2.83,0,0,0,0,3,18 months,18,2
11/29/2023,L4590,60.11,0,2,1.6,6.44,1.11,4.39,0,0,0,0,3,18 months,18,2
11/29/2023,L0954,145.17,0,1,16.28,24.88,9.42,22.54,0,0,0,0,3,18 months,18,2
11/29/2023,L0954,145.17,0,2,11.28,17.88,6.46,16.63,0,0,0,0,3,18 months,18,2
11/29/2023,L0852,49.11,0,1,6.14,8.62,1.91,5.98,0,0,0,0,3,18 months,18,2
11/29/2023,L0852,49.11,0,2,5.5,8.13,2.01,6.19,0,0,0,0,3,18 months,18,2
11/29/2023,L0402,16.77,0,1,2.03,5.3,1.51,4.39,0,0,0,0,3,18 months,18,2
11/29/2023,L0402,16.77,0,2,2.12,5.05,1.58,4.16,0,0,0,0,3,18 months,18,2
11/29/2023,T1158,275.13,0,1,24.3,29.77,11.86,27.79,0,0,0,0,3,18 months,18,2
11/29/2023,T1158,275.13,0,2,24.64,29.89,11.12,26.93,0,0,0,0,3,18 months,18,2
11/29/2023,T0460,158.21,0,1,20.41,22.19,10.38,20.55,0,0,0,0,3,18 months,18,2
11/29/2023,T0460,158.21,0,2,18.639,20.49,10.74,19.06,0,0,0,0,3,18 months,18,2
11/29/2023,L0164,67.33,0,1,4.68,6.1,2.87,4.02,0,0,0,0,3,18 months,18,2
11/29/2023,L0164,67.33,0,2,3.86,4.72,2.46,3.28,0,0,0,0,3,18 months,18,2
11/29/2023,T0104,49.21,0,1,4.99,8.31,1.96,7.08,0,0,0,0,3,18 months,18,2
11/29/2023,T0104,49.21,0,2,5.22,8.66,2.24,6.78,0,0,0,0,3,18 months,18,2
11/29/2023,L4032,45.75,0,1,3.08,7.15,2,5.89,0,0,0,0,3,18 months,18,2
11/29/2023,L4032,45.75,0,2,4.84,10.36,3.09,9.06,0,0,0,0,3,18 months,18,2
11/29/2023,T0320,93.28,0,1,8.62,14.28,3.14,11.85,0,0,0,0,3,18 months,18,2
11/29/2023,T0320,93.28,0,2,8.64,12.96,2.86,11.24,0,0,0,0,3,18 months,18,2
11/29/2023,L3910,67.51,0,1,4.6,9.8,1.09,7.34,0,0,0,0,3,18 months,18,2
11/29/2023,L3910,67.51,0,2,5.34,9.9,1.32,7.89,0,0,0,0,3,18 months,18,2
11/29/2023,T0370,148.21,0,1,21.44,23.53,7.3,21.66,0,0,0,0,3,18 months,18,2
11/29/2023,T0370,148.21,0,2,17.73,24.84,5.78,19.9,0,0,0,0,3,18 months,18,2
11/29/2023,L3872,56.71,0,1,14.32,24.8,4.68,18.19,0,0,0,0,3,18 months,18,2
11/29/2023,L3872,56.71,0,2,13.88,23.62,4.5,17.03,0,0,0,0,3,18 months,18,2
11/29/2023,T0576,99.84,0,1,18.71,22.06,13.09,19.69,0,0,0,0,3,18 months,18,2
11/29/2023,T0576,99.84,0,2,20.16,23.65,13.6,21.26,0,0,0,0,3,18 months,18,2
11/29/2023,T1018,54.55,0,1,6.64,14.9,2.14,11.53,0,0,0,0,3,18 months,18,2
11/29/2023,T1018,54.55,0,2,6.62,15.04,2.91,12.44,0,0,0,0,3,18 months,18,2
11/29/2023,T0670,301.21,0,1,29.23,40.51,10.4,35.9,0,0,0,0,3,18 months,18,2
11/29/2023,T0670,301.21,0,2,30.23,40.22,10.43,35.15,0,0,0,0,3,18 months,18,2
11/29/2023,L3958,105.63,0,1,11.96,27.71,6.49,19.4,0,0,0,0,3,18 months,18,2
11/29/2023,L3958,105.63,0,2,14.26,33.51,7.72,23.29,0,0,0,0,3,18 months,18,2
11/29/2023,T0732,25.79,0,1,4.19,18.18,2.82,15.35,0,0,0,0,3,18 months,18,2
11/29/2023,T0732,25.79,0,2,4.53,16.22,3.15,13.47,0,0,0,0,3,18 months,18,2
11/29/2023,L4178,201.71,0,1,17.52,20.51,5.81,19.35,0,0,0,0,3,18 months,18,2
11/29/2023,L4178,201.71,0,2,18.44,21.14,6.1,20.16,0,0,0,0,3,18 months,18,2
11/29/2023,T0210,41.66,0,1,5.14,7.54,2.04,6.22,0,0,0,0,3,18 months,18,2
11/29/2023,T0210,41.66,0,2,4.76,6.97,2.16,5.51,0,0,0,0,3,18 months,18,2
11/29/2023,L0816,25.44,0,1,17.78,4.35,1.14,3.27,0,0,0,0,3,18 months,18,2
11/29/2023,L0816,25.44,0,2,2.02,4.52,1.33,3.55,0,0,0,0,3,18 months,18,2
11/29/2023,L1062,125.44,0,1,14.42,21.9,6.21,14.59,0,0,0,0,3,18 months,18,2
11/29/2023,L1062,125.44,0,2,14.07,19.88,5.61,13.04,0,0,0,0,3,18 months,18,2
11/29/2023,T0280,51.27,0,1,5.7,18.8,2.96,14.26,0,0,0,0,3,18 months,18,2
11/29/2023,T0280,51.27,0,2,6.59,21.91,3.91,16.7,0,0,0,0,3,18 months,18,2
11/29/2023,L1226,52.33,0,1,5.14,16.93,3.69,13.73,0,0,0,0,3,18 months,18,2
11/29/2023,L1226,52.33,0,2,4.45,15.23,3.06,12.29,0,0,0,0,3,18 months,18,2
11/29/2023,T0524,115.21,0,1,7.01,8.94,5.2,8.29,0,0,0,0,3,18 months,18,2
11/29/2023,T0524,115.21,0,2,6.81,9.34,5.5,8.65,0,0,0,0,3,18 months,18,2
11/29/2023,T0164,102.33,0,1,12.77,14.81,2.91,8.7,0,0,0,0,3,18 months,18,2
11/29/2023,T0164,102.33,0,2,13.86,17.84,3.91,13.3,0,0,0,0,3,18 months,18,2
11/29/2023,L1014,55.27,0,1,3.56,7.84,2.42,5.29,0,0,0,0,3,18 months,18,2
11/29/2023,L1014,55.27,0,2,3.02,6.26,1.95,4.89,0,0,0,0,3,18 months,18,2
11/29/2023,T0806,44.55,0,1,2.91,10.06,1.69,7.85,0,0,0,0,3,18 months,18,2
11/29/2023,T0806,44.55,0,2,2.81,10.02,2.03,8.97,0,0,0,0,3,18 months,18,2
11/29/2023,T1056,125.11,0,1,17.12,21.8,6.05,17.52,0,0,0,0,3,18 months,18,2
11/29/2023,T1056,125.11,0,2,13.49,15.16,8.28,13.77,0,0,0,0,3,18 months,18,2
11/29/2023,T0962,102.79,0,1,13.49,15.16,8.28,13.77,0,0,0,0,3,18 months,18,2
11/29/2023,T0962,102.79,0,2,10.88,12.56,6.82,11.35,0,0,0,0,3,18 months,18,2
11/29/2023,L1270,104.41,0,1,8.54,15.79,3.69,12.95,0,0,0,0,3,18 months,18,2
11/29/2023,L1270,104.41,0,2,9.39,17.31,4.8,14.78,0,0,0,0,3,18 months,18,2
11/29/2023,L0116,36.17,0,1,4.29,12.58,2.74,9.26,0,0,0,0,3,18 months,18,2
11/29/2023,L0116,36.17,0,2,5.16,15.01,3.47,11.29,0,0,0,0,3,18 months,18,2
11/29/2023,L2902,36.27,0,1,3.98,5.44,1.46,5.66,0,0,0,0,3,18 months,18,2
11/29/2023,L2902,36.27,0,2,1.97,3.51,0.87,3.21,0,0,0,0,3,18 months,18,2
11/29/2023,T0777,137.76,0,1,13.53,17.14,5.07,15.99,0,0,0,0,3,18 months,18,2
11/29/2023,T0777,137.76,0,2,12.39,17.09,4.13,14.78,0,0,0,0,3,18 months,18,2
11/29/2023,L2905,25.36,0,1,4.63,8.72,1.76,7.9,0,0,0,0,3,18 months,18,2
11/29/2023,L2905,25.36,0,2,4.05,7.42,1.77,6.38,0,0,0,0,3,18 months,18,2
11/29/2023,T0513,57.12,0,1,7.19,8.39,4.57,8.08,0,0,0,0,3,18 months,18,2
11/29/2023,T0513,57.12,0,2,7.39,9.01,4.88,8.56,0,0,0,0,3,18 months,18,2
11/29/2023,L0119,39.53,0,1,5.22,12.55,3.2,8.98,0,0,0,0,3,18 months,18,2
11/29/2023,L0119,39.53,0,2,4.92,10.13,2.79,3.71,0,0,0,0,3,18 months,18,2
11/29/2023,L4535,7.06,0,1,1.58,4.74,0.71,3.77,0,0,0,0,3,18 months,18,2
11/29/2023,T0723,7.07,0,1,1.76,6.03,1.27,2.73,0,0,0,0,3,18 months,18,2
11/29/2023,T0723,7.07,0,2,1.24,5.39,0.88,1.97,0,0,0,0,3,18 months,18,2
11/29/2023,T0207,11.81,0,1,2.81,8.23,1.72,5.58,0,0,0,0,3,18 months,18,2
11/29/2023,T0207,11.81,0,2,3.14,5.12,2.05,5.39,0,0,0,0,3,18 months,18,2
11/29/2023,L3955,61.64,0,1,5.9,8.22,4.08,6.01,0,0,0,0,3,18 months,18,2
11/29/2023,L3955,61.64,0,2,7.15,9.71,5.16,7.47,0,0,0,0,3,18 months,18,2
11/29/2023,T0631,54,0,1,4.92,7.87,1.92,6.66,0,0,0,0,3,18 months,18,2
11/29/2023,T0631,54,0,2,4.37,8.03,1.81,6.51,0,0,0,0,3,18 months,18,2
11/29/2023,T0167,63.71,0,1,5.85,11.59,4.15,10.13,0,0,0,0,3,18 months,18,2
11/29/2023,T0167,63.71,0,2,6.41,11.84,4.42,11.15,0,0,0,0,3,18 months,18,2
11/29/2023,T1161,31.28,0,1,4.03,9.96,3.11,9.15,0,0,0,0,3,18 months,18,2
11/29/2023,T1161,31.28,0,2,4.48,11.41,3.22,10.79,0,0,0,0,3,18 months,18,2
11/29/2023,T0111,3.81,0,1,0.88,3.33,0.69,3.17,0,0,0,0,3,18 months,18,2
11/29/2023,T0111,3.81,0,2,1.18,4.12,0.94,3.7,0,0,0,0,3,18 months,18,2
11/29/2023,L0865,3.07,0,1,2.15,4.85,1.47,3.93,0,0,0,0,3,18 months,18,2
11/29/2023,L1215,45.94,0,1,4.47,15.13,2.53,11.03,0,0,0,0,3,18 months,18,2
11/29/2023,L1215,45.94,0,2,3.63,12.07,2.22,9.15,0,0,0,0,3,18 months,18,2
11/29/2023,T0011,10.13,0,1,1.28,3.99,0.92,3.86,0,0,0,0,3,18 months,18,2
11/29/2023,T0011,10.13,0,2,1.53,4.7,1.16,4.44,0,0,0,0,3,18 months,18,2
11/29/2023,L0421,15.09,0,1,1.06,3.04,0.81,2.74,0,0,0,0,3,18 months,18,2
11/29/2023,L0421,15.09,0,2,0.93,2.45,0.69,2.56,0,0,0,0,3,18 months,18,2
11/29/2023,T0955,24.91,0,1,4.29,7.36,3.4,7.06,0,0,0,0,3,18 months,18,2
11/29/2023,T0955,24.91,0,2,4.03,6.9,3.19,6.43,0,0,0,0,3,18 months,18,2
11/29/2023,L3861,77.57,0,1,6.25,18.74,3.93,18.93,0,0,0,0,3,18 months,18,2
11/29/2023,L3861,77.57,0,2,8.47,18.14,6.12,16.13,0,0,0,0,3,18 months,18,2
11/29/2023,T1021,18.68,0,1,5.62,8.73,4.72,7.92,0,0,0,0,3,18 months,18,2
11/29/2023,T1021,18.68,0,2,2.88,4.78,2.42,4.46,0,0,0,0,3,18 months,18,2
11/29/2023,L4523,15.51,0,1,1.46,5.65,0.66,7.21,0,0,0,0,3,18 months,18,2
11/29/2023,L4523,15.51,0,2,1.35,5.56,0.76,7.72,0,0,0,0,3,18 months,18,2
11/29/2023,T0069,36.11,0,1,2.35,7.11,1.45,6.45,0,0,0,0,3,18 months,18,2
11/29/2023,T0069,36.11,0,2,2.69,7.42,1.62,5.95,0,0,0,0,3,18 months,18,2
11/29/2023,T0415,57.29,0,1,6.8,7.78,4.88,7.31,0,0,0,0,3,18 months,18,2
11/29/2023,T0415,57.29,0,2,6.63,7.98,4.91,7.5,0,0,0,0,3,18 months,18,2
11/29/2023,T0567,94.75,0,1,11.35,14.32,7.75,13.77,0,0,0,0,3,18 months,18,2
11/29/2023,T0567,94.75,0,2,9.3,12.3,6.51,11.68,0,0,0,0,3,18 months,18,2
11/29/2023,L0469,41.02,0,1,1.11,3.55,0.82,3.69,0,0,0,0,3,18 months,18,2
11/29/2023,L0469,41.02,0,2,0.93,3.41,0.69,2.83,0,0,0,0,3,18 months,18,2
11/29/2023,T0909,15.44,0,1,1.76,2.7,0.94,2.76,0,0,0,0,3,18 months,18,2
11/29/2023,T0909,15.44,0,2,1.3,2.75,0.93,2.78,0,0,0,0,3,18 months,18,2
11/29/2023,L1267,147.59,0,1,13.97,23.71,5.06,19.51,0,0,0,0,3,18 months,18,2
11/29/2023,L1267,147.59,0,2,12.18,21.15,4.63,19.01,0,0,0,0,3,18 months,18,2
11/29/2023,L3905,20.54,0,1,4.25,5.68,2.79,4.07,0,0,0,0,3,18 months,18,2
11/29/2023,L3905,20.54,0,2,4.58,6.48,2.89,4.18,0,0,0,0,3,18 months,18,2
11/29/2023,T0675,40.17,0,1,1.15,3.79,0.92,3.28,0,0,0,0,3,18 months,18,2
11/29/2023,T0675,40.17,0,2,0.99,4.18,0.72,3.75,0,0,0,0,3,18 months,18,2
11/29/2023,T0821,19.52,0,1,1.46,5.7,1.03,4.68,0,0,0,0,3,18 months,18,2
11/29/2023,T0821,19.52,0,2,1.69,4.63,1.18,3.95,0,0,0,0,3,18 months,18,2
11/29/2023,L0169,24.82,0,1,1.59,5.58,1.14,4.23,0,0,0,0,3,18 months,18,2
11/29/2023,L0169,24.82,0,2,1.81,8,0.98,5.11,0,0,0,0,3,18 months,18,2
11/29/2023,T0355,24.6,0,1,4.64,10.45,3.56,9.49,0,0,0,0,3,18 months,18,2
11/29/2023,T0355,24.6,0,2,4.66,10.6,3.68,10.07,0,0,0,0,3,18 months,18,2
11/29/2023,L0931,72.34,0,1,4.89,7.52,2.72,7.01,0,0,0,0,3,18 months,18,2
11/29/2023,L0931,72.34,0,2,6.95,10.48,4.31,9.2,0,0,0,0,3,18 months,18,2
11/29/2023,L4113,6.34,0,1,1.42,2.93,0.86,1.88,0,0,0,0,3,18 months,18,2
11/29/2023,L4113,6.34,0,2,1.97,4.12,1.3,2.37,0,0,0,0,3,18 months,18,2
11/29/2023,T1065,32.85,0,1,5.78,12.4,4.57,11.55,0,0,0,0,3,18 months,18,2
11/29/2023,T1065,32.85,0,2,6.79,13.6,5.34,12.64,0,0,0,0,3,18 months,18,2
11/29/2023,L4065,77.38,0,1,7.71,23.98,5.05,19.69,0,0,0,0,3,18 months,18,2
11/29/2023,L4065,77.38,0,2,6.84,21.57,4.9,16.25,0,0,0,0,3,18 months,18,2
11/29/2023,T1109,56.75,0,1,7.12,12.55,4.12,11.05,0,0,0,0,3,18 months,18,2
11/29/2023,T1109,56.75,0,2,4.58,6.48,2.82,6.15,0,0,0,0,3,18 months,18,2
11/29/2023,L4169,40.35,0,1,3.81,11.12,2.59,9.79,0,0,0,0,3,18 months,18,2
11/29/2023,L4169,40.35,0,2,4.24,10.36,2.78,9.41,0,0,0,0,3,18 months,18,2
11/29/2023,L3823,12.32,0,1,1.11,4.22,0.77,3.54,0,0,0,0,3,18 months,18,2
11/29/2023,L3823,12.32,0,2,1.18,3.98,0.88,3.39,0,0,0,0,3,18 months,18,2
11/29/2023,T0857,80.74,0,1,6.63,18.51,3.13,15.48,0,0,0,0,3,18 months,18,2
11/29/2023,T0857,80.74,0,2,7.91,20.27,3.3,16.94,0,0,0,0,3,18 months,18,2
11/29/2023,T0451,167.81,0,1,18.12,17.82,12.24,16.77,0,0,0,0,3,18 months,18,2
11/29/2023,T0451,167.81,0,2,15.2,17.46,10.96,15.95,0,0,0,0,3,18 months,18,2
11/29/2023,T0261,25.52,0,1,4.69,14.44,2.98,11.81,0,0,0,0,3,18 months,18,2
11/29/2023,T0261,25.52,0,2,5.02,3.7,2.52,11.66,0,0,0,0,3,18 months,18,2
11/28/2023,T0657,62.38,0,1,8.03,17.37,5.26,15.58,0,0,0,0,3,18 months,18,1
11/28/2023,T0657,62.38,0,2,8.06,17.77,5.4,16.51,0,0,0,0,3,18 months,18,1
11/28/2023,T0277,80.48,0,1,6.15,16.72,4.8,14.37,0,0,0,0,3,18 months,18,1
11/28/2023,T0277,80.48,0,2,7.43,19.2,5.14,15.85,0,0,0,0,3,18 months,18,1
11/28/2023,L0159,54.01,0,1,3.01,9.97,2.34,5.9,0,0,0,0,3,18 months,18,1
11/28/2023,L0159,54.01,0,2,1.91,7.66,1.15,2.89,0,0,0,0,3,18 months,18,1
11/28/2023,T0709,12.09,0,1,2.79,9.36,2.05,7.02,0,0,0,0,3,18 months,18,1
11/28/2023,T0709,12.09,0,2,2.93,7.69,2.04,6.82,0,0,0,0,3,18 months,18,1
